,id,fecha_evento,planeado,lugar,intrusion,evento_y
3042,880,2021-07-23,0,AF,1,puerta principal sitio saboteada
3043,977,2021-08-15,0,AS,1,puerta principal sitio saboteada
3044,983,2021-11-01,0,AF,0,puerta principal sitio saboteada
3045,159,2021-11-29,1,OC,1,puerta principal sitio saboteada
3046,164,2021-09-24,1,EU,1,puerta principal sitio saboteada
3047,214,2021-10-16,1,SA,1,puerta principal sitio saboteada
3048,215,2021-08-07,1,OC,0,puerta principal sitio saboteada
3049,239,2021-11-21,1,AS,0,puerta principal sitio saboteada
3050,256,2021-12-14,0,EU,1,puerta principal sitio saboteada
3051,260,2021-09-10,0,EU,1,puerta principal sitio saboteada
3052,346,2021-12-18,0,EU,0,puerta principal sitio saboteada
3053,356,2021-11-26,1,AF,1,puerta principal sitio saboteada
3054,377,2021-08-02,0,AS,1,puerta principal sitio saboteada
3055,413,2021-08-12,0,AF,0,puerta principal sitio saboteada
3056,431,2021-08-28,0,EU,1,puerta principal sitio saboteada
3057,466,2021-12-17,0,AS,0,puerta principal sitio saboteada
3058,549,2021-10-07,1,AF,0,puerta principal sitio saboteada
3059,559,2021-07-13,1,AF,0,puerta principal sitio saboteada
3060,614,2021-08-29,0,OC,0,puerta principal sitio saboteada
3061,657,2021-07-07,1,AS,0,puerta principal sitio saboteada
3062,658,2021-09-26,0,OC,1,puerta principal sitio saboteada
3063,724,2021-08-26,0,AF,0,puerta principal sitio saboteada
3064,746,2021-09-13,1,AS,1,puerta principal sitio saboteada
3065,804,2021-11-08,1,OC,0,puerta principal sitio saboteada
3066,878,2021-09-11,1,AS,1,puerta principal sitio saboteada
3067,880,2021-07-23,0,AF,1,puerta principal sitio saboteada
3068,977,2021-08-15,0,AS,1,puerta principal sitio saboteada
3069,983,2021-11-01,0,AF,0,puerta principal sitio saboteada
3070,7,2021-10-27,0,AF,0,puerta principal sitio saboteada
3071,15,2021-07-10,1,OC,0,puerta principal sitio saboteada
3072,193,2021-08-21,0,AS,0,puerta principal sitio saboteada
3073,236,2021-09-24,0,AS,0,puerta principal sitio saboteada
3074,264,2021-09-03,1,AS,1,puerta principal sitio saboteada
3075,325,2021-10-04,0,EU,1,puerta principal sitio saboteada
3076,430,2021-12-19,0,AF,0,puerta principal sitio saboteada
3077,433,2021-07-29,1,AF,1,puerta principal sitio saboteada
3078,436,2021-10-21,1,AS,1,puerta principal sitio saboteada
3079,476,2021-12-19,0,OC,1,puerta principal sitio saboteada
3080,479,2021-07-12,1,AS,1,puerta principal sitio saboteada
3081,480,2021-10-08,1,SA,1,puerta principal sitio saboteada
3082,481,2021-08-18,1,AS,0,puerta principal sitio saboteada
3083,499,2021-12-01,0,AF,0,puerta principal sitio saboteada
3084,520,2021-11-23,0,AS,0,puerta principal sitio saboteada
3085,529,2021-09-17,0,EU,1,puerta principal sitio saboteada
3086,556,2021-11-07,1,SA,1,puerta principal sitio saboteada
3087,632,2021-09-04,1,SA,0,puerta principal sitio saboteada
3088,664,2021-11-22,1,AS,1,puerta principal sitio saboteada
3089,807,2021-09-01,1,OC,0,puerta principal sitio saboteada
3090,833,2021-07-14,1,AS,1,puerta principal sitio saboteada
3091,874,2021-12-30,1,EU,1,puerta principal sitio saboteada
3092,889,2021-11-26,1,AF,1,puerta principal sitio saboteada
3093,933,2021-10-13,1,OC,0,puerta principal sitio saboteada
3094,969,2021-07-25,0,SA,1,puerta principal sitio saboteada
3095,984,2021-08-27,0,EU,1,puerta principal sitio saboteada
3096,2,2021-11-24,1,AS,1,puerta principal sitio saboteada
3097,9,2021-08-24,1,AS,1,puerta principal sitio saboteada
3098,12,2021-08-22,0,EU,0,puerta principal sitio saboteada
3099,80,2021-07-21,0,SA,1,puerta principal sitio saboteada
3100,91,2021-09-10,0,EU,0,puerta principal sitio saboteada
3101,128,2021-11-26,0,AS,1,puerta principal sitio saboteada
3102,145,2021-10-20,1,EU,1,puerta principal sitio saboteada
3103,192,2021-07-12,0,OC,0,puerta principal sitio saboteada
3104,208,2021-07-18,0,AF,0,puerta principal sitio saboteada
3105,241,2021-11-04,0,SA,1,puerta principal sitio saboteada
3106,247,2021-10-07,1,SA,0,puerta principal sitio saboteada
3107,290,2021-12-06,1,AS,0,puerta principal sitio saboteada
3108,295,2021-11-04,0,AS,1,puerta principal sitio saboteada
3109,319,2021-12-26,0,OC,1,puerta principal sitio saboteada
3110,332,2021-11-20,0,AS,1,puerta principal sitio saboteada
3111,370,2021-10-26,0,SA,1,puerta principal sitio saboteada
3112,435,2021-08-04,1,OC,0,puerta principal sitio saboteada
3113,438,2021-11-01,1,OC,1,puerta principal sitio saboteada
3114,448,2021-10-07,1,SA,0,puerta principal sitio saboteada
3115,454,2021-11-06,1,SA,0,puerta principal sitio saboteada
3116,460,2021-10-28,0,OC,0,puerta principal sitio saboteada
3117,623,2021-11-08,1,AF,0,puerta principal sitio saboteada
3118,637,2021-08-04,0,AS,1,puerta principal sitio saboteada
3119,648,2021-12-19,1,AF,1,puerta principal sitio saboteada
3120,699,2021-09-11,1,AS,1,puerta principal sitio saboteada
3121,713,2021-07-09,1,AF,1,puerta principal sitio saboteada
3122,780,2021-07-15,1,AF,0,puerta principal sitio saboteada
3123,842,2021-07-25,0,OC,0,puerta principal sitio saboteada
3124,884,2021-07-02,1,AF,1,puerta principal sitio saboteada
3125,885,2021-10-02,0,AF,0,puerta principal sitio saboteada
3126,930,2021-07-12,1,SA,0,puerta principal sitio saboteada
3127,997,2021-07-23,1,EU,0,puerta principal sitio saboteada
3128,6,2021-11-12,1,AF,1,puerta principal sitio saboteada
3129,36,2021-07-09,0,EU,1,puerta principal sitio saboteada
3130,78,2021-12-25,1,AF,1,puerta principal sitio saboteada
3131,104,2021-07-29,0,OC,0,puerta principal sitio saboteada
3132,124,2021-10-15,1,AS,1,puerta principal sitio saboteada
3133,139,2021-08-05,0,SA,1,puerta principal sitio saboteada
3134,140,2021-11-11,1,SA,1,puerta principal sitio saboteada
3135,175,2021-07-15,1,AS,0,puerta principal sitio saboteada
3136,190,2021-07-10,1,EU,0,puerta principal sitio saboteada
3137,191,2021-10-17,1,SA,0,puerta principal sitio saboteada
3138,241,2021-11-30,1,SA,0,puerta principal sitio saboteada
3139,262,2021-10-13,0,AF,1,puerta principal sitio saboteada
3140,277,2021-11-13,1,AS,1,puerta principal sitio saboteada
3141,338,2021-09-02,0,AF,1,puerta principal sitio saboteada
3142,432,2021-11-15,1,OC,0,puerta principal sitio saboteada
3143,519,2021-08-30,0,SA,0,puerta principal sitio saboteada
3144,547,2021-12-09,1,EU,0,puerta principal sitio saboteada
3145,648,2021-09-08,1,SA,1,puerta principal sitio saboteada
3146,703,2021-09-20,1,EU,1,puerta principal sitio saboteada
3147,723,2021-08-14,0,OC,0,puerta principal sitio saboteada
3148,736,2021-08-11,0,OC,0,puerta principal sitio saboteada
3149,740,2021-11-27,0,AF,0,puerta principal sitio saboteada
3150,768,2021-08-28,1,EU,1,puerta principal sitio saboteada
3151,776,2021-11-29,1,SA,1,puerta principal sitio saboteada
3152,840,2021-11-09,0,OC,0,puerta principal sitio saboteada
3153,865,2021-12-15,1,SA,1,puerta principal sitio saboteada
3154,898,2021-08-02,1,AS,1,puerta principal sitio saboteada
3155,906,2021-08-13,1,OC,1,puerta principal sitio saboteada
3156,953,2021-11-29,0,AS,1,puerta principal sitio saboteada
3157,992,2021-08-10,0,SA,0,puerta principal sitio saboteada
3158,64,2021-08-11,1,AF,0,puerta gabinete saboteada
3159,162,2021-08-26,1,OC,1,puerta gabinete saboteada
3160,184,2021-09-15,1,EU,0,puerta gabinete saboteada
3161,217,2021-10-04,0,SA,0,puerta gabinete saboteada
3162,264,2021-08-15,0,SA,0,puerta gabinete saboteada
3163,338,2021-11-10,1,EU,1,puerta gabinete saboteada
3164,361,2021-08-03,0,AS,0,puerta gabinete saboteada
3165,377,2021-07-03,1,OC,1,puerta gabinete saboteada
3166,402,2021-10-05,0,EU,0,puerta gabinete saboteada
3167,459,2021-11-24,0,OC,1,puerta gabinete saboteada
3168,475,2021-07-31,0,EU,1,puerta gabinete saboteada
3169,496,2021-09-06,1,EU,0,puerta gabinete saboteada
3170,511,2021-12-07,1,SA,0,puerta gabinete saboteada
3171,530,2021-07-17,0,OC,1,puerta gabinete saboteada
3172,547,2021-09-13,1,AS,0,puerta gabinete saboteada
3173,595,2021-10-01,1,EU,0,puerta gabinete saboteada
3174,605,2021-12-13,1,AF,1,puerta gabinete saboteada
3175,663,2021-07-06,0,AS,1,puerta gabinete saboteada
3176,694,2021-10-20,1,EU,1,puerta gabinete saboteada
3177,780,2021-12-07,0,OC,1,puerta gabinete saboteada
3178,838,2021-09-16,1,EU,0,puerta gabinete saboteada
3179,862,2021-09-09,1,AS,1,puerta gabinete saboteada
3180,866,2021-07-17,0,AS,1,puerta gabinete saboteada
3181,874,2021-07-19,0,OC,1,puerta gabinete saboteada
3182,900,2021-07-05,1,AS,0,puerta gabinete saboteada
3183,907,2021-10-18,0,AF,1,puerta gabinete saboteada
3184,909,2021-11-14,0,EU,1,puerta gabinete saboteada
3185,913,2021-07-17,1,SA,0,puerta gabinete saboteada
3186,988,2021-09-13,0,OC,0,puerta gabinete saboteada
3187,989,2021-12-28,0,AS,0,puerta gabinete saboteada
3188,44,2021-11-01,1,SA,0,puerta gabinete saboteada
3189,73,2021-09-09,0,AS,1,puerta gabinete saboteada
3190,79,2021-09-18,0,EU,1,puerta gabinete saboteada
3191,86,2021-12-09,1,AF,0,puerta gabinete saboteada
3192,153,2021-12-30,1,AS,0,puerta gabinete saboteada
3193,194,2021-11-09,1,AS,1,puerta gabinete saboteada
3194,221,2021-10-01,1,OC,0,puerta gabinete saboteada
3195,222,2021-10-15,1,SA,0,puerta gabinete saboteada
3196,226,2021-10-07,1,SA,0,puerta gabinete saboteada
3197,227,2021-08-29,0,EU,0,puerta gabinete saboteada
3198,295,2021-11-18,1,OC,1,puerta gabinete saboteada
3199,306,2021-11-18,1,AS,1,puerta gabinete saboteada
3200,339,2021-09-12,1,AF,0,puerta gabinete saboteada
3201,380,2021-10-24,0,AS,1,puerta gabinete saboteada
3202,394,2021-08-15,0,OC,0,puerta gabinete saboteada
3203,513,2021-08-01,0,AF,1,puerta gabinete saboteada
3204,518,2021-09-06,1,AS,0,puerta gabinete saboteada
3205,561,2021-10-02,0,AS,0,puerta gabinete saboteada
3206,566,2021-07-27,1,OC,0,puerta gabinete saboteada
3207,628,2021-09-22,1,EU,1,puerta gabinete saboteada
3208,679,2021-08-17,1,AS,1,puerta gabinete saboteada
3209,803,2021-08-25,0,AS,1,puerta gabinete saboteada
3210,821,2021-07-07,0,AS,0,puerta gabinete saboteada
3211,879,2021-11-19,1,AS,1,puerta gabinete saboteada
3212,916,2021-12-27,0,AS,0,puerta gabinete saboteada
3213,943,2021-12-03,1,AF,0,puerta gabinete saboteada
3214,988,2021-07-01,1,EU,0,puerta gabinete saboteada
3215,44,2021-11-01,1,SA,0,puerta gabinete saboteada
3216,73,2021-09-09,0,AS,1,puerta gabinete saboteada
3217,79,2021-09-18,0,EU,1,puerta gabinete saboteada
3218,86,2021-12-09,1,AF,0,puerta gabinete saboteada
3219,153,2021-12-30,1,AS,0,puerta gabinete saboteada
3220,194,2021-11-09,1,AS,1,puerta gabinete saboteada
3221,221,2021-10-01,1,OC,0,puerta gabinete saboteada
3222,222,2021-10-15,1,SA,0,puerta gabinete saboteada
3223,226,2021-10-07,1,SA,0,puerta gabinete saboteada
3224,227,2021-08-29,0,EU,0,puerta gabinete saboteada
3225,295,2021-11-18,1,OC,1,puerta gabinete saboteada
3226,306,2021-11-18,1,AS,1,puerta gabinete saboteada
3227,339,2021-09-12,1,AF,0,puerta gabinete saboteada
3228,380,2021-10-24,0,AS,1,puerta gabinete saboteada
3229,394,2021-08-15,0,OC,0,puerta gabinete saboteada
3230,513,2021-08-01,0,AF,1,puerta gabinete saboteada
3231,518,2021-09-06,1,AS,0,puerta gabinete saboteada
3232,561,2021-10-02,0,AS,0,puerta gabinete saboteada
3233,566,2021-07-27,1,OC,0,puerta gabinete saboteada
3234,628,2021-09-22,1,EU,1,puerta gabinete saboteada
3235,679,2021-08-17,1,AS,1,puerta gabinete saboteada
3236,803,2021-08-25,0,AS,1,puerta gabinete saboteada
3237,821,2021-07-07,0,AS,0,puerta gabinete saboteada
3238,879,2021-11-19,1,AS,1,puerta gabinete saboteada
3239,916,2021-12-27,0,AS,0,puerta gabinete saboteada
3240,943,2021-12-03,1,AF,0,puerta gabinete saboteada
3241,988,2021-07-01,1,EU,0,puerta gabinete saboteada
3242,20,2021-07-24,1,SA,0,puerta gabinete saboteada
3243,34,2021-07-11,0,OC,1,puerta gabinete saboteada
3244,38,2021-11-23,0,AS,1,puerta gabinete saboteada
3245,137,2021-09-23,0,AS,0,puerta gabinete saboteada
3246,168,2021-11-07,0,SA,1,puerta gabinete saboteada
3247,174,2021-08-18,1,EU,0,puerta gabinete saboteada
3248,216,2021-10-04,0,SA,0,puerta gabinete saboteada
3249,261,2021-07-16,0,EU,1,puerta gabinete saboteada
3250,314,2021-10-26,1,AF,0,puerta gabinete saboteada
3251,321,2021-08-21,1,AF,0,puerta gabinete saboteada
3252,344,2021-08-05,1,OC,0,puerta gabinete saboteada
3253,380,2021-12-08,1,AS,1,puerta gabinete saboteada
3254,424,2021-07-27,0,OC,1,puerta gabinete saboteada
3255,495,2021-12-15,0,AF,0,puerta gabinete saboteada
3256,497,2021-12-18,0,AS,0,puerta gabinete saboteada
3257,553,2021-11-17,1,SA,1,puerta gabinete saboteada
3258,624,2021-12-15,1,AF,1,puerta gabinete saboteada
3259,690,2021-11-21,1,AS,0,puerta gabinete saboteada
3260,778,2021-07-31,1,AS,0,puerta gabinete saboteada
3261,788,2021-08-12,1,OC,0,puerta gabinete saboteada
3262,834,2021-09-24,1,AS,0,puerta gabinete saboteada
3263,859,2021-11-15,0,OC,0,puerta gabinete saboteada
3264,868,2021-09-12,1,SA,0,puerta gabinete saboteada
3265,893,2021-07-06,0,SA,0,puerta gabinete saboteada
3266,982,2021-09-17,0,EU,0,puerta gabinete saboteada
3267,97,2021-12-30,0,OC,0,puerta gabinete saboteada
3268,129,2021-09-23,0,AF,0,puerta gabinete saboteada
3269,151,2021-08-08,0,OC,0,puerta gabinete saboteada
3270,178,2021-11-26,1,OC,0,puerta gabinete saboteada
3271,205,2021-10-06,1,AF,1,puerta gabinete saboteada
3272,233,2021-12-30,0,OC,0,puerta gabinete saboteada
3273,282,2021-08-23,0,EU,1,puerta gabinete saboteada
3274,289,2021-09-11,1,AS,1,puerta gabinete saboteada
3275,339,2021-12-26,1,AF,0,puerta gabinete saboteada
3276,387,2021-08-03,0,AF,1,puerta gabinete saboteada
3277,422,2021-09-04,1,AS,1,puerta gabinete saboteada
3278,452,2021-09-03,1,OC,0,puerta gabinete saboteada
3279,489,2021-08-21,1,SA,0,puerta gabinete saboteada
3280,622,2021-08-01,0,SA,1,puerta gabinete saboteada
3281,659,2021-09-26,1,OC,0,puerta gabinete saboteada
3282,697,2021-09-03,0,EU,1,puerta gabinete saboteada
3283,736,2021-09-14,0,EU,1,puerta gabinete saboteada
3284,776,2021-08-20,1,EU,1,puerta gabinete saboteada
3285,793,2021-08-30,1,AF,1,puerta gabinete saboteada
3286,829,2021-08-26,0,AF,1,puerta gabinete saboteada
3287,900,2021-07-26,0,OC,1,puerta gabinete saboteada
3288,949,2021-11-03,1,EU,1,puerta gabinete saboteada
3289,986,2021-07-25,1,AS,1,puerta gabinete saboteada
3290,23,2021-11-17,1,AF,0,puerta gabinete saboteada
3291,62,2021-11-10,1,AF,0,puerta gabinete saboteada
3292,161,2021-10-22,1,AS,1,puerta gabinete saboteada
3293,225,2021-11-03,1,OC,0,puerta gabinete saboteada
3294,316,2021-09-29,1,OC,1,puerta gabinete saboteada
3295,377,2021-11-05,1,AS,1,puerta gabinete saboteada
3296,410,2021-11-19,1,AF,0,puerta gabinete saboteada
3297,419,2021-09-18,0,AS,1,puerta gabinete saboteada
3298,440,2021-07-11,1,SA,0,puerta gabinete saboteada
3299,489,2021-10-12,1,OC,1,puerta gabinete saboteada
3300,584,2021-08-19,1,OC,1,puerta gabinete saboteada
3301,606,2021-07-22,1,AS,1,puerta gabinete saboteada
3302,762,2021-10-16,0,AS,1,puerta gabinete saboteada
3303,767,2021-09-25,0,EU,0,puerta gabinete saboteada
3304,794,2021-12-20,0,OC,1,puerta gabinete saboteada
3305,817,2021-12-27,1,SA,1,puerta gabinete saboteada
3306,828,2021-12-01,1,AS,0,puerta gabinete saboteada
3307,857,2021-11-21,0,AS,1,puerta gabinete saboteada
3308,864,2021-08-25,0,OC,0,puerta gabinete saboteada
3309,904,2021-07-16,0,AS,0,puerta gabinete saboteada
3310,910,2021-11-22,0,SA,1,puerta gabinete saboteada
3311,918,2021-10-22,0,SA,0,puerta gabinete saboteada
3312,929,2021-10-27,1,OC,0,puerta gabinete saboteada
3313,944,2021-12-08,0,OC,0,puerta gabinete saboteada
3314,954,2021-10-22,1,AS,0,puerta gabinete saboteada
3315,66,2021-08-10,1,EU,1,voltaje bajo
3316,169,2021-09-15,0,OC,0,voltaje bajo
3317,175,2021-08-19,1,EU,1,voltaje bajo
3318,256,2021-10-23,0,AS,1,voltaje bajo
3319,272,2021-07-08,1,AS,1,voltaje bajo
3320,278,2021-10-06,1,AS,0,voltaje bajo
3321,290,2021-08-02,0,AS,0,voltaje bajo
3322,334,2021-12-21,0,EU,1,voltaje bajo
3323,413,2021-11-11,0,AS,0,voltaje bajo
3324,417,2021-08-22,0,AS,1,voltaje bajo
3325,434,2021-07-27,1,AS,0,voltaje bajo
3326,509,2021-09-14,0,EU,1,voltaje bajo
3327,597,2021-11-17,0,AS,1,voltaje bajo
3328,609,2021-12-19,0,AF,0,voltaje bajo
3329,641,2021-11-16,1,OC,0,voltaje bajo
3330,671,2021-07-10,1,AS,0,voltaje bajo
3331,735,2021-09-01,0,EU,1,voltaje bajo
3332,749,2021-11-26,0,SA,0,voltaje bajo
3333,763,2021-12-03,0,OC,1,voltaje bajo
3334,795,2021-12-03,0,OC,0,voltaje bajo
3335,853,2021-12-04,1,SA,1,voltaje bajo
3336,857,2021-10-02,0,AS,1,voltaje bajo
3337,868,2021-09-18,1,AF,1,voltaje bajo
3338,891,2021-09-29,0,SA,1,voltaje bajo
3339,894,2021-10-31,0,EU,0,voltaje bajo
3340,944,2021-08-14,0,EU,0,voltaje bajo
3341,975,2021-11-03,0,SA,1,voltaje bajo
3342,985,2021-08-05,1,AF,0,voltaje bajo
3343,26,2021-08-01,0,OC,0,voltaje bajo
3344,56,2021-10-12,1,SA,1,voltaje bajo
3345,60,2021-07-18,0,OC,0,voltaje bajo
3346,143,2021-07-08,1,AS,0,voltaje bajo
3347,170,2021-12-25,1,SA,1,voltaje bajo
3348,220,2021-12-25,0,AF,0,voltaje bajo
3349,245,2021-10-07,0,AS,1,voltaje bajo
3350,289,2021-09-25,0,AS,1,voltaje bajo
3351,307,2021-10-07,0,SA,0,voltaje bajo
3352,385,2021-08-10,1,EU,0,voltaje bajo
3353,456,2021-07-19,1,AS,0,voltaje bajo
3354,481,2021-12-15,1,OC,0,voltaje bajo
3355,520,2021-07-18,0,AS,1,voltaje bajo
3356,550,2021-08-02,0,AF,0,voltaje bajo
3357,565,2021-10-09,0,AS,0,voltaje bajo
3358,630,2021-08-12,0,OC,1,voltaje bajo
3359,644,2021-11-27,0,AS,1,voltaje bajo
3360,843,2021-08-26,0,AS,1,voltaje bajo
3361,889,2021-08-05,0,AF,0,voltaje bajo
3362,959,2021-10-11,1,AF,0,voltaje bajo
3363,978,2021-11-30,0,AS,0,voltaje bajo
3364,26,2021-08-01,0,OC,0,voltaje bajo
3365,56,2021-10-12,1,SA,1,voltaje bajo
3366,60,2021-07-18,0,OC,0,voltaje bajo
3367,143,2021-07-08,1,AS,0,voltaje bajo
3368,170,2021-12-25,1,SA,1,voltaje bajo
3369,220,2021-12-25,0,AF,0,voltaje bajo
3370,245,2021-10-07,0,AS,1,voltaje bajo
3371,289,2021-09-25,0,AS,1,voltaje bajo
3372,307,2021-10-07,0,SA,0,voltaje bajo
3373,385,2021-08-10,1,EU,0,voltaje bajo
3374,456,2021-07-19,1,AS,0,voltaje bajo
3375,481,2021-12-15,1,OC,0,voltaje bajo
3376,520,2021-07-18,0,AS,1,voltaje bajo
3377,550,2021-08-02,0,AF,0,voltaje bajo
3378,565,2021-10-09,0,AS,0,voltaje bajo
3379,630,2021-08-12,0,OC,1,voltaje bajo
3380,644,2021-11-27,0,AS,1,voltaje bajo
3381,843,2021-08-26,0,AS,1,voltaje bajo
3382,889,2021-08-05,0,AF,0,voltaje bajo
3383,959,2021-10-11,1,AF,0,voltaje bajo
3384,978,2021-11-30,0,AS,0,voltaje bajo
3385,1,2021-11-19,1,OC,1,voltaje bajo
3386,32,2021-11-18,1,OC,0,voltaje bajo
3387,55,2021-11-29,1,AS,1,voltaje bajo
3388,70,2021-07-02,0,AS,0,voltaje bajo
3389,142,2021-10-15,1,EU,0,voltaje bajo
3390,151,2021-08-09,1,EU,0,voltaje bajo
3391,195,2021-12-17,0,OC,0,voltaje bajo
3392,258,2021-11-22,0,SA,1,voltaje bajo
3393,304,2021-09-27,1,SA,1,voltaje bajo
3394,319,2021-10-03,1,OC,0,voltaje bajo
3395,334,2021-07-30,1,AF,0,voltaje bajo
3396,349,2021-11-02,1,OC,1,voltaje bajo
3397,351,2021-11-02,0,AF,0,voltaje bajo
3398,389,2021-12-18,0,OC,1,voltaje bajo
3399,483,2021-08-03,1,EU,0,voltaje bajo
3400,505,2021-09-27,1,SA,1,voltaje bajo
3401,562,2021-11-24,0,OC,1,voltaje bajo
3402,563,2021-10-25,0,AF,1,voltaje bajo
3403,613,2021-10-27,1,SA,1,voltaje bajo
3404,618,2021-10-02,0,EU,0,voltaje bajo
3405,698,2021-08-23,0,SA,0,voltaje bajo
3406,712,2021-07-12,1,OC,1,voltaje bajo
3407,760,2021-10-12,0,AS,0,voltaje bajo
3408,822,2021-09-30,1,AS,1,voltaje bajo
3409,882,2021-12-16,1,EU,1,voltaje bajo
3410,932,2021-07-30,0,EU,1,voltaje bajo
3411,955,2021-08-15,0,AF,1,voltaje bajo
3412,961,2021-11-30,1,AS,0,voltaje bajo
3413,41,2021-07-16,1,OC,0,voltaje bajo
3414,114,2021-10-03,0,SA,0,voltaje bajo
3415,169,2021-07-19,0,EU,0,voltaje bajo
3416,287,2021-12-27,1,AS,1,voltaje bajo
3417,305,2021-09-08,1,OC,1,voltaje bajo
3418,533,2021-08-16,1,AS,1,voltaje bajo
3419,547,2021-11-13,1,AS,1,voltaje bajo
3420,570,2021-12-29,0,AS,0,voltaje bajo
3421,578,2021-12-05,0,AS,1,voltaje bajo
3422,686,2021-11-05,0,AF,1,voltaje bajo
3423,693,2021-08-28,0,EU,1,voltaje bajo
3424,710,2021-10-08,1,AS,1,voltaje bajo
3425,723,2021-12-28,1,AS,0,voltaje bajo
3426,727,2021-08-18,0,AF,0,voltaje bajo
3427,761,2021-07-24,1,SA,0,voltaje bajo
3428,779,2021-10-22,1,OC,1,voltaje bajo
3429,799,2021-09-07,1,AS,1,voltaje bajo
3430,806,2021-11-03,0,AS,1,voltaje bajo
3431,889,2021-08-10,1,OC,1,voltaje bajo
3432,88,2021-09-01,0,EU,1,voltaje bajo
3433,109,2021-08-04,1,EU,0,voltaje bajo
3434,154,2021-07-31,0,SA,1,voltaje bajo
3435,187,2021-10-13,1,AF,1,voltaje bajo
3436,217,2021-12-29,0,SA,1,voltaje bajo
3437,251,2021-11-05,1,SA,1,voltaje bajo
3438,295,2021-07-19,1,AS,1,voltaje bajo
3439,302,2021-11-14,0,AS,0,voltaje bajo
3440,330,2021-08-26,1,AS,1,voltaje bajo
3441,350,2021-11-10,0,EU,1,voltaje bajo
3442,356,2021-12-23,0,AS,1,voltaje bajo
3443,374,2021-11-16,0,OC,1,voltaje bajo
3444,400,2021-08-04,1,EU,1,voltaje bajo
3445,448,2021-07-01,1,SA,0,voltaje bajo
3446,478,2021-09-05,1,OC,0,voltaje bajo
3447,482,2021-10-31,1,EU,0,voltaje bajo
3448,488,2021-08-14,0,AF,0,voltaje bajo
3449,529,2021-09-09,1,SA,0,voltaje bajo
3450,538,2021-11-06,0,AF,1,voltaje bajo
3451,613,2021-09-26,1,AF,0,voltaje bajo
3452,655,2021-12-06,0,EU,0,voltaje bajo
3453,658,2021-07-26,1,AF,0,voltaje bajo
3454,661,2021-12-22,0,EU,1,voltaje bajo
3455,679,2021-12-03,1,AF,1,voltaje bajo
3456,713,2021-07-01,0,EU,0,voltaje bajo
3457,764,2021-11-25,0,AS,0,voltaje bajo
3458,895,2021-07-09,1,SA,1,voltaje bajo
3459,896,2021-07-04,0,EU,0,voltaje bajo
3460,955,2021-08-09,1,OC,1,voltaje bajo
3461,981,2021-09-06,1,EU,0,voltaje bajo
3462,990,2021-11-30,0,AF,0,voltaje bajo
3463,91,2021-08-25,1,AF,1,perdida total presion
3464,98,2021-08-19,1,OC,0,perdida total presion
3465,153,2021-11-19,0,AS,0,perdida total presion
3466,187,2021-10-27,0,OC,1,perdida total presion
3467,203,2021-10-19,0,AF,1,perdida total presion
3468,224,2021-12-28,0,AS,0,perdida total presion
3469,257,2021-11-05,1,EU,1,perdida total presion
3470,317,2021-08-25,1,AS,0,perdida total presion
3471,337,2021-11-22,1,EU,1,perdida total presion
3472,380,2021-11-06,0,SA,1,perdida total presion
3473,390,2021-09-30,1,SA,1,perdida total presion
3474,560,2021-08-26,0,SA,0,perdida total presion
3475,655,2021-10-11,1,EU,0,perdida total presion
3476,703,2021-12-08,0,AS,0,perdida total presion
3477,724,2021-11-06,1,SA,1,perdida total presion
3478,759,2021-12-19,1,SA,1,perdida total presion
3479,788,2021-11-06,1,AF,0,perdida total presion
3480,858,2021-12-03,0,OC,1,perdida total presion
3481,872,2021-12-25,1,AS,1,perdida total presion
3482,921,2021-07-30,0,AS,1,perdida total presion
3483,108,2021-12-10,0,SA,1,perdida total presion
3484,146,2021-09-08,1,OC,1,perdida total presion
3485,163,2021-08-21,1,AF,0,perdida total presion
3486,223,2021-08-26,1,OC,1,perdida total presion
3487,231,2021-12-07,0,SA,1,perdida total presion
3488,235,2021-08-29,1,OC,0,perdida total presion
3489,243,2021-08-17,1,AF,0,perdida total presion
3490,273,2021-08-21,1,AS,1,perdida total presion
3491,279,2021-09-12,0,AS,0,perdida total presion
3492,291,2021-07-19,0,EU,1,perdida total presion
3493,293,2021-12-23,1,OC,1,perdida total presion
3494,328,2021-12-17,0,OC,0,perdida total presion
3495,471,2021-07-18,0,SA,0,perdida total presion
3496,515,2021-10-18,1,SA,1,perdida total presion
3497,569,2021-08-10,0,OC,1,perdida total presion
3498,581,2021-11-06,0,AS,1,perdida total presion
3499,698,2021-12-14,0,SA,1,perdida total presion
3500,700,2021-08-02,0,SA,1,perdida total presion
3501,727,2021-12-28,1,OC,0,perdida total presion
3502,814,2021-11-07,0,OC,0,perdida total presion
3503,866,2021-07-09,1,AS,0,perdida total presion
3504,898,2021-09-14,0,OC,1,perdida total presion
3505,108,2021-12-10,0,SA,1,perdida total presion
3506,146,2021-09-08,1,OC,1,perdida total presion
3507,163,2021-08-21,1,AF,0,perdida total presion
3508,223,2021-08-26,1,OC,1,perdida total presion
3509,231,2021-12-07,0,SA,1,perdida total presion
3510,235,2021-08-29,1,OC,0,perdida total presion
3511,243,2021-08-17,1,AF,0,perdida total presion
3512,273,2021-08-21,1,AS,1,perdida total presion
3513,279,2021-09-12,0,AS,0,perdida total presion
3514,291,2021-07-19,0,EU,1,perdida total presion
3515,293,2021-12-23,1,OC,1,perdida total presion
